Pallet#,Lab,Lab Srt,Label Name,Cntr,Cntr Srt,Container Desc,Pack,Pack Srt,Pack Desc,Var,Variety Desc,Ran,Ran Srt,Ranch Name,Blk,Pick Date,YTD Pick,Batch,Swampers,Crew,Cld Stg,QUALITY CODE,Var Srt,Crw Srt,REC ADDED,REGION,BATCH SEQ
182203,38,SVC,SUNVIEW,36,CB24,C/B 16X24,165,PC19,LOBLAWS PCBAG,241,STELLA BELLA/SV,54,,FDIC,11,2024-08-14,.0,27366,245246000,710,9,2Z, SB,AV,2024-08-14-11.10.06.035000,S,6
182204,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,241,STELLA BELLA/SV,54,,FDIC,11,2024-08-14,.0,27366,245246000,710,9,2X, SB,AV,2024-08-14-11.10.06.035000,S,7
182205,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,157,SCARLET ROYAL,54,,FDIC,21,2024-08-14,.0,38767,61207000,374,9,2Z,SCR,HH,2024-08-14-11.10.06.035000,S,1
182206,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,157,SCARLET ROYAL,54,,FDIC,21,2024-08-14,.0,38767,61207000,374,9,2Z,SCR,HH,2024-08-14-11.10.06.036000,S,2
182207,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,157,SCARLET ROYAL,54,,FDIC,21,2024-08-14,.0,38767,61207000,374,9,2Z,SCR,HH,2024-08-14-11.10.06.036000,S,3
182208,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,157,SCARLET ROYAL,54,,FDIC,21,2024-08-14,.0,38767,61207000,374,9,2Z,SCR,HH,2024-08-14-11.10.06.036000,S,4
182209,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,157,SCARLET ROYAL,54,,FDIC,21,2024-08-14,.0,38767,61207000,374,9,2Z,SCR,HH,2024-08-14-11.10.06.036000,S,5
182210,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,157,SCARLET ROYAL,54,,FDIC,21,2024-08-14,.0,38767,61207000,374,9,2Z,SCR,HH,2024-08-14-11.10.06.036000,S,6
182211,187,HEBC,HEB CHEP,36,CB24,C/B 16X24,428,HB19,HEB PREM BAG,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,.0,27180,56155000,840,9,2Z, SB,FL,2024-08-14-11.10.06.036000,S,1
182212,187,HEBC,HEB CHEP,36,CB24,C/B 16X24,428,HB19,HEB PREM BAG,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,.0,27180,56155000,840,9,2Z, SB,FL,2024-08-14-11.10.06.036000,S,2
182213,187,HEBC,HEB CHEP,36,CB24,C/B 16X24,428,HB19,HEB PREM BAG,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,.0,27180,56155000,840,9,2Z, SB,FL,2024-08-14-11.10.06.036000,S,3
182214,187,HEBC,HEB CHEP,36,CB24,C/B 16X24,428,HB19,HEB PREM BAG,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,.0,27180,56155000,840,9,2Z, SB,FL,2024-08-14-11.10.06.036000,S,4
182215,187,HEBC,HEB CHEP,36,CB24,C/B 16X24,428,HB19,HEB PREM BAG,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,.0,27180,56155000,840,9,2Z, SB,FL,2024-08-14-11.10.06.037000,S,5
182216,187,HEBC,HEB CHEP,36,CB24,C/B 16X24,428,HB19,HEB PREM BAG,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,.0,27180,56155000,840,9,2Z, SB,FL,2024-08-14-11.10.06.037000,S,6
182217,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,.0,27180,56155000,840,9,2X, SB,FL,2024-08-14-11.10.06.037000,S,7
182220,181,WMOC,WM ORG CHEP *,96,CCOR,ORG CLAM RCL,112,8X2,CLAMSHELL-8X2,277,SPARKLE/SV28-10,54,,FDIC,4,2024-08-14,80.0,38877,12000,440,0,2Z,SPK,HP,2024-08-14-11.20.06.032000,S,1
182221,181,WMOC,WM ORG CHEP *,96,CCOR,ORG CLAM RCL,112,8X2,CLAMSHELL-8X2,277,SPARKLE/SV28-10,54,,FDIC,4,2024-08-14,80.0,38877,12000,440,0,2Z,SPK,HP,2024-08-14-11.20.06.033000,S,2
182222,181,WMOC,WM ORG CHEP *,96,CCOR,ORG CLAM RCL,112,8X2,CLAMSHELL-8X2,277,SPARKLE/SV28-10,54,,FDIC,4,2024-08-14,6.0,38877,12000,440,0,2Z,SPK,HP,2024-08-14-11.20.06.033000,S,3
182223,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,277,SPARKLE/SV28-10,54,,FDIC,16,2024-08-14,.0,41395,22216000,226,9,2Z,SPK,HX,2024-08-14-11.20.06.033000,S,1
182224,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,277,SPARKLE/SV28-10,54,,FDIC,16,2024-08-14,.0,41395,22216000,226,9,2Z,SPK,HX,2024-08-14-11.20.06.033000,S,2
182225,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,277,SPARKLE/SV28-10,54,,FDIC,16,2024-08-14,.0,41395,22216000,226,9,2Z,SPK,HX,2024-08-14-11.20.06.033000,S,3
182226,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,277,SPARKLE/SV28-10,54,,FDIC,16,2024-08-14,.0,41395,22216000,226,9,2Z,SPK,HX,2024-08-14-11.20.06.033000,S,4
182227,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,277,SPARKLE/SV28-10,54,,FDIC,16,2024-08-14,.0,41395,22216000,226,9,2Z,SPK,HX,2024-08-14-11.20.06.033000,S,5
182228,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,277,SPARKLE/SV28-10,54,,FDIC,16,2024-08-14,.0,41395,22216000,226,9,2Z,SPK,HX,2024-08-14-11.20.06.033000,S,6
182229,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,277,SPARKLE/SV28-10,54,,FDIC,16,2024-08-14,.0,41395,22216000,226,9,2X,SPK,HX,2024-08-14-11.20.06.033000,S,7
182230,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,277,SPARKLE/SV28-10,54,,FDIC,16,2024-08-14,.0,41395,22216000,226,9,2X,SPK,HX,2024-08-14-11.20.06.033000,S,8
182231,97,NLR,NL-RED,92,TOTE,FIELD TOTE,194,D20,DRUM-20,264,TIMPSON (tm),24,,TEJON RANCH,4,2024-08-14,.0,41874,43254000,909,8,2Z,TMP,CP,2024-08-14-11.20.06.033000,S,1
182232,97,NLR,NL-RED,92,TOTE,FIELD TOTE,194,D20,DRUM-20,264,TIMPSON (tm),24,,TEJON RANCH,4,2024-08-14,.0,41874,43254000,909,8,2Z,TMP,CP,2024-08-14-11.20.06.033000,S,2
182233,97,NLR,NL-RED,92,TOTE,FIELD TOTE,194,D20,DRUM-20,264,TIMPSON (tm),24,,TEJON RANCH,4,2024-08-14,.0,41874,43254000,909,8,2Z,TMP,CP,2024-08-14-11.20.06.034000,S,3
182234,716,NLAU,AUST CO2/SO2,92,TOTE,FIELD TOTE,194,D20,DRUM-20,264,TIMPSON (tm),24,,TEJON RANCH,4,2024-08-14,.0,41874,43254000,909,8,2Z,TMP,CP,2024-08-14-11.20.06.034000,S,4
182235,716,NLAU,AUST CO2/SO2,92,TOTE,FIELD TOTE,194,D20,DRUM-20,264,TIMPSON (tm),24,,TEJON RANCH,4,2024-08-14,.0,41874,43254000,909,8,2Z,TMP,CP,2024-08-14-11.20.06.034000,S,5
182236,716,NLAU,AUST CO2/SO2,92,TOTE,FIELD TOTE,194,D20,DRUM-20,264,TIMPSON (tm),24,,TEJON RANCH,4,2024-08-14,.0,41874,43254000,909,8,2Z,TMP,CP,2024-08-14-11.20.06.034000,S,6
182237,716,NLAU,AUST CO2/SO2,92,TOTE,FIELD TOTE,194,D20,DRUM-20,264,TIMPSON (tm),24,,TEJON RANCH,4,2024-08-14,.0,41874,43254000,909,8,2Z,TMP,CP,2024-08-14-11.20.06.034000,S,7
182239,181,WMOC,WM ORG CHEP *,96,CCOR,ORG CLAM RCL,112,8X2,CLAMSHELL-8X2,277,SPARKLE/SV28-10,117, RAN,MERCED AVENUE,8,2024-08-14,74.0,38879,12,440,0,2Z,SPK,HP,2024-08-14-11.20.06.034000,R,1
182240,181,WMOC,WM ORG CHEP *,96,CCOR,ORG CLAM RCL,112,8X2,CLAMSHELL-8X2,277,SPARKLE/SV28-10,117, RAN,MERCED AVENUE,8,2024-08-14,80.0,38879,12,440,0,2Z,SPK,HP,2024-08-14-11.20.06.034000,R,2
182241,13,SVO,SV-ORGANIC*,36,CB24,C/B 16X24,241,SV19,SUNVIEW ZIP,277,SPARKLE/SV28-10,54,,FDIC,12,2024-08-14,.0,23400,244000000,874,9,2Z,SPK,NZ,2024-08-14-11.20.06.034000,S,1
182242,13,SVO,SV-ORGANIC*,36,CB24,C/B 16X24,241,SV19,SUNVIEW ZIP,277,SPARKLE/SV28-10,54,,FDIC,12,2024-08-14,.0,23400,244000000,874,9,2Z,SPK,NZ,2024-08-14-11.20.06.034000,S,2
182243,13,SVO,SV-ORGANIC*,36,CB24,C/B 16X24,241,SV19,SUNVIEW ZIP,277,SPARKLE/SV28-10,54,,FDIC,12,2024-08-14,.0,23400,244000000,874,9,2Z,SPK,NZ,2024-08-14-11.20.06.034000,S,3
182244,13,SVO,SV-ORGANIC*,36,CB24,C/B 16X24,241,SV19,SUNVIEW ZIP,277,SPARKLE/SV28-10,54,,FDIC,12,2024-08-14,.0,23400,244000000,874,9,2Z,SPK,NZ,2024-08-14-11.20.06.034000,S,4
182245,13,SVO,SV-ORGANIC*,36,CB24,C/B 16X24,241,SV19,SUNVIEW ZIP,277,SPARKLE/SV28-10,54,,FDIC,12,2024-08-14,.0,23400,244000000,874,9,2Z,SPK,NZ,2024-08-14-11.20.06.034000,S,5
182246,90,NLOG,NL-ORGANIC*,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,277,SPARKLE/SV28-10,54,,FDIC,12,2024-08-14,.0,23375,244000000,491,9, Z,SPK,NS,2024-08-14-11.20.06.034000,S,1
182247,90,NLOG,NL-ORGANIC*,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,277,SPARKLE/SV28-10,54,,FDIC,12,2024-08-14,.0,23350,244000000,452,9, Z,SPK,JZ,2024-08-14-11.20.06.035000,S,1
182248,90,NLOG,NL-ORGANIC*,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,277,SPARKLE/SV28-10,54,,FDIC,12,2024-08-14,.0,23350,244000000,452,9, Z,SPK,JZ,2024-08-14-11.20.06.035000,S,2
182249,90,NLOG,NL-ORGANIC*,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,277,SPARKLE/SV28-10,54,,FDIC,12,2024-08-14,.0,23350,244000000,452,9, Z,SPK,JZ,2024-08-14-11.20.06.035000,S,3
182250,90,NLOG,NL-ORGANIC*,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,277,SPARKLE/SV28-10,54,,FDIC,12,2024-08-14,.0,23350,244000000,452,9, Z,SPK,JZ,2024-08-14-11.20.06.035000,S,4
182251,90,NLOG,NL-ORGANIC*,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,277,SPARKLE/SV28-10,54,,FDIC,12,2024-08-14,.0,23350,244000000,452,9, Z,SPK,JZ,2024-08-14-11.20.06.035000,S,5
182249,90,NLOG,NL-ORGANIC*,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,277,SPARKLE/SV28-10,54,,FDIC,12,2024-08-14,.0,23350,244000000,452,9, Z,SPK,JZ,2024-08-14-11.30.06.043000,S,3
182250,90,NLOG,NL-ORGANIC*,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,277,SPARKLE/SV28-10,54,,FDIC,12,2024-08-14,.0,23350,244000000,452,9, Z,SPK,JZ,2024-08-14-11.30.06.044000,S,4
182251,90,NLOG,NL-ORGANIC*,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,277,SPARKLE/SV28-10,54,,FDIC,12,2024-08-14,.0,23350,244000000,452,9, Z,SPK,JZ,2024-08-14-11.30.06.044000,S,5
182252,184,PCC,PRES CH CHEP,49,BPLS,PLASTIC BOX,218,10X2,CLAMSHELL10X2,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,58.0,50617,12000000,440,0,2Z, SB,HP,2024-08-14-11.30.06.044000,S,1
182253,90,NLOG,NL-ORGANIC*,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,19361,87000000,483,0, Z, SB,FG,2024-08-14-11.30.06.044000,R,1
182254,90,NLOG,NL-ORGANIC*,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,19361,87000000,483,0, Z, SB,FG,2024-08-14-11.30.06.044000,R,2
182255,90,NLOG,NL-ORGANIC*,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,19361,87000000,483,0, Z, SB,FG,2024-08-14-11.30.06.045000,R,3
182256,90,NLOG,NL-ORGANIC*,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,19361,87000000,483,0, Z, SB,FG,2024-08-14-11.30.06.045000,R,4
182257,90,NLOG,NL-ORGANIC*,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,19361,87000000,483,0, Z, SB,FG,2024-08-14-11.30.06.045000,R,5
182258,90,NLOG,NL-ORGANIC*,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,19361,87000000,483,0, Z, SB,FG,2024-08-14-11.30.06.045000,R,6
182259,90,NLOG,NL-ORGANIC*,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,19361,87000000,483,0, Z, SB,FG,2024-08-14-11.30.06.045000,R,7
182267,97,NLR,NL-RED,92,TOTE,FIELD TOTE,194,D20,DRUM-20,264,TIMPSON (tm),24,,TEJON RANCH,4,2024-08-14,.0,48601,15243000,839,8,2Z,TMP,BM,2024-08-14-11.30.06.045000,S,1
182268,97,NLR,NL-RED,92,TOTE,FIELD TOTE,194,D20,DRUM-20,264,TIMPSON (tm),24,,TEJON RANCH,4,2024-08-14,.0,48601,15243000,839,8,2Z,TMP,BM,2024-08-14-11.30.06.045000,S,2
182269,97,NLR,NL-RED,92,TOTE,FIELD TOTE,194,D20,DRUM-20,264,TIMPSON (tm),24,,TEJON RANCH,4,2024-08-14,.0,48601,15243000,839,8,2Z,TMP,BM,2024-08-14-11.30.06.045000,S,3
182270,97,NLR,NL-RED,92,TOTE,FIELD TOTE,194,D20,DRUM-20,264,TIMPSON (tm),24,,TEJON RANCH,4,2024-08-14,.0,48601,15243000,839,8,2Z,TMP,BM,2024-08-14-11.30.06.045000,S,4
182271,716,NLAU,AUST CO2/SO2,92,TOTE,FIELD TOTE,194,D20,DRUM-20,264,TIMPSON (tm),24,,TEJON RANCH,4,2024-08-14,.0,48601,15243000,839,8,2Z,TMP,BM,2024-08-14-11.30.06.045000,S,5
182272,716,NLAU,AUST CO2/SO2,92,TOTE,FIELD TOTE,194,D20,DRUM-20,264,TIMPSON (tm),24,,TEJON RANCH,4,2024-08-14,.0,48601,15243000,839,8,2Z,TMP,BM,2024-08-14-11.30.06.045000,S,6
182273,716,NLAU,AUST CO2/SO2,92,TOTE,FIELD TOTE,194,D20,DRUM-20,264,TIMPSON (tm),24,,TEJON RANCH,4,2024-08-14,.0,48601,15243000,839,8,2Z,TMP,BM,2024-08-14-11.30.06.045000,S,7
182274,38,SVC,SUNVIEW,36,CB24,C/B 16X24,456,TS18,TARGET SLIDER,157,SCARLET ROYAL,54,,FDIC,15,2024-08-14,90.0,18630,87000000,440,0,2Z,SCR,HP,2024-08-14-11.30.06.045000,S,1
182275,38,SVC,SUNVIEW,36,CB24,C/B 16X24,456,TS18,TARGET SLIDER,157,SCARLET ROYAL,54,,FDIC,15,2024-08-14,90.0,18630,87000000,440,0,2Z,SCR,HP,2024-08-14-11.30.06.046000,S,2
182276,38,SVC,SUNVIEW,36,CB24,C/B 16X24,456,TS18,TARGET SLIDER,157,SCARLET ROYAL,54,,FDIC,15,2024-08-14,90.0,18630,87000000,440,0,2Z,SCR,HP,2024-08-14-11.30.06.046000,S,3
182277,38,SVC,SUNVIEW,36,CB24,C/B 16X24,456,TS18,TARGET SLIDER,157,SCARLET ROYAL,54,,FDIC,15,2024-08-14,90.0,18630,87000000,440,0,2Z,SCR,HP,2024-08-14-11.30.06.046000,S,4
182278,734,TOIC,TST OF INS CH,36,CB24,C/B 16X24,112,8X2,CLAMSHELL-8X2,277,SPARKLE/SV28-10,23,,ULLO PLACE,9,2024-08-14,80.0,50477,12000000,440,0,2Z,SPK,HP,2024-08-14-11.30.06.046000,S,1
182279,734,TOIC,TST OF INS CH,36,CB24,C/B 16X24,112,8X2,CLAMSHELL-8X2,277,SPARKLE/SV28-10,23,,ULLO PLACE,9,2024-08-14,17.0,50477,12000000,440,0,2Z,SPK,HP,2024-08-14-11.30.06.046000,S,2
182280,13,SVO,SV-ORGANIC*,36,CB24,C/B 16X24,241,SV19,SUNVIEW ZIP,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,47191,87000000,483,0,2Z, SB,FG,2024-08-14-11.30.06.046000,R,1
182281,13,SVO,SV-ORGANIC*,36,CB24,C/B 16X24,241,SV19,SUNVIEW ZIP,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,47191,87000000,483,0,2Z, SB,FG,2024-08-14-11.30.06.046000,R,2
182282,13,SVO,SV-ORGANIC*,36,CB24,C/B 16X24,241,SV19,SUNVIEW ZIP,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,47191,87000000,483,0,2Z, SB,FG,2024-08-14-11.30.06.047000,R,3
182283,13,SVO,SV-ORGANIC*,36,CB24,C/B 16X24,241,SV19,SUNVIEW ZIP,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,47191,87000000,483,0,2Z, SB,FG,2024-08-14-11.30.06.047000,R,4
182284,13,SVO,SV-ORGANIC*,36,CB24,C/B 16X24,241,SV19,SUNVIEW ZIP,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,47191,87000000,483,0,2Z, SB,FG,2024-08-14-11.30.06.047000,R,5
182285,13,SVO,SV-ORGANIC*,36,CB24,C/B 16X24,241,SV19,SUNVIEW ZIP,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,47191,87000000,483,0,2Z, SB,FG,2024-08-14-11.30.06.047000,R,6
182286,90,NLOG,NL-ORGANIC*,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,47191,87000000,483,0, Z, SB,FG,2024-08-14-11.30.06.048000,R,7
182287,734,TOIC,TST OF INS CH,36,CB24,C/B 16X24,112,8X2,CLAMSHELL-8X2,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,80.0,50517,12000000,440,0,2Z, SB,HP,2024-08-14-11.30.06.048000,S,1
182288,734,TOIC,TST OF INS CH,36,CB24,C/B 16X24,112,8X2,CLAMSHELL-8X2,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,27.0,50517,12000000,440,0,2Z, SB,HP,2024-08-14-11.30.06.048000,S,2
182289,734,TOIC,TST OF INS CH,36,CB24,C/B 16X24,112,8X2,CLAMSHELL-8X2,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,67.0,50518,12000000,440,0,2Z, SB,HP,2024-08-14-11.30.06.048000,S,1
182283,13,SVO,SV-ORGANIC*,36,CB24,C/B 16X24,241,SV19,SUNVIEW ZIP,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,47191,87000000,483,0,2Z, SB,FG,2024-08-14-11.40.33.036000,R,4
182284,13,SVO,SV-ORGANIC*,36,CB24,C/B 16X24,241,SV19,SUNVIEW ZIP,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,47191,87000000,483,0,2Z, SB,FG,2024-08-14-11.40.33.036000,R,5
182285,13,SVO,SV-ORGANIC*,36,CB24,C/B 16X24,241,SV19,SUNVIEW ZIP,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,47191,87000000,483,0,2Z, SB,FG,2024-08-14-11.40.33.037000,R,6
182286,90,NLOG,NL-ORGANIC*,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,47191,87000000,483,0, Z, SB,FG,2024-08-14-11.40.33.037000,R,7
182287,734,TOIC,TST OF INS CH,36,CB24,C/B 16X24,112,8X2,CLAMSHELL-8X2,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,80.0,50517,12000000,440,0,2Z, SB,HP,2024-08-14-11.40.33.037000,S,1
182288,734,TOIC,TST OF INS CH,36,CB24,C/B 16X24,112,8X2,CLAMSHELL-8X2,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,27.0,50517,12000000,440,0,2Z, SB,HP,2024-08-14-11.40.33.037000,S,2
182289,734,TOIC,TST OF INS CH,36,CB24,C/B 16X24,112,8X2,CLAMSHELL-8X2,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,67.0,50518,12000000,440,0,2Z, SB,HP,2024-08-14-11.40.33.037000,S,1
182290,734,TOIC,TST OF INS CH,36,CB24,C/B 16X24,112,8X2,CLAMSHELL-8X2,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,80.0,50516,12000,440,0,2Z, SB,HP,2024-08-14-11.40.33.037000,S,1
182291,734,TOIC,TST OF INS CH,36,CB24,C/B 16X24,112,8X2,CLAMSHELL-8X2,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,13.0,50516,12000,440,0,2Z, SB,HP,2024-08-14-11.40.33.037000,S,2
182292,13,SVO,SV-ORGANIC*,50,BIN,BIN-BULK ONLY,156,BFUL,BULK FULL,277,SPARKLE/SV28-10,117, RAN,MERCED AVENUE,8,2024-08-14,1.0,44419,12000,440,0, Y,SPK,HP,2024-08-14-11.40.33.037000,R,1
182293,13,SVO,SV-ORGANIC*,50,BIN,BIN-BULK ONLY,153,B1/4,BULK 1/4,277,SPARKLE/SV28-10,117, RAN,MERCED AVENUE,8,2024-08-14,1.0,44419,12000,440,0, Y,SPK,HP,2024-08-14-11.40.33.037000,R,2
182294,734,TOIC,TST OF INS CH,36,CB24,C/B 16X24,112,8X2,CLAMSHELL-8X2,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,51.0,50520,12000000,440,0,2Z, SB,HP,2024-08-14-11.40.33.037000,S,1
182295,734,TOIC,TST OF INS CH,36,CB24,C/B 16X24,112,8X2,CLAMSHELL-8X2,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,53.0,50519,12000000,440,0,2Z, SB,HP,2024-08-14-11.40.33.037000,S,1
182296,734,TOIC,TST OF INS CH,36,CB24,C/B 16X24,112,8X2,CLAMSHELL-8X2,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,12.0,50519,12000000,440,0,2Z, SB,HP,2024-08-14-11.40.33.037000,S,2
182297,99,NL,NO LABEL,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,.0,38195,28236000,350,9, Z, SB,RX,2024-08-14-11.40.33.037000,S,1
182298,99,NL,NO LABEL,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,.0,38195,28236000,350,9, Z, SB,RX,2024-08-14-11.40.33.037000,S,2
182299,99,NL,NO LABEL,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,.0,38195,28236000,350,9, Z, SB,RX,2024-08-14-11.40.33.037000,S,3
182300,99,NL,NO LABEL,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,.0,38195,28236000,350,9, Z, SB,RX,2024-08-14-11.40.33.038000,S,4
182301,99,NL,NO LABEL,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,.0,38195,28236000,350,9, Z, SB,RX,2024-08-14-11.40.33.038000,S,5
182302,99,NL,NO LABEL,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,.0,38195,28236000,350,9, Z, SB,RX,2024-08-14-11.40.33.038000,S,6
182303,10,SV,SUNVIEW,50,BIN,BIN-BULK ONLY,154,B1/2,BULK 1/2,38,FLAME SEEDLESS,54,,FDIC,43,2024-08-14,1.0,15022,12000000,440,0, Y,FLM,HP,2024-08-14-11.40.33.038000,S,1
182304,38,SVC,SUNVIEW,36,CB24,C/B 16X24,456,TS18,TARGET SLIDER,241,STELLA BELLA/SV,54,,FDIC,9,2024-08-14,90.0,18631,87000000,440,0,2Z, SB,HP,2024-08-14-11.40.33.038000,S,1
182305,38,SVC,SUNVIEW,36,CB24,C/B 16X24,456,TS18,TARGET SLIDER,241,STELLA BELLA/SV,54,,FDIC,9,2024-08-14,90.0,18631,87000000,440,0,2Z, SB,HP,2024-08-14-11.40.33.038000,S,2
182306,38,SVC,SUNVIEW,36,CB24,C/B 16X24,456,TS18,TARGET SLIDER,241,STELLA BELLA/SV,54,,FDIC,9,2024-08-14,90.0,18631,87000000,440,0,2Z, SB,HP,2024-08-14-11.40.33.038000,S,3
182307,38,SVC,SUNVIEW,36,CB24,C/B 16X24,456,TS18,TARGET SLIDER,241,STELLA BELLA/SV,54,,FDIC,9,2024-08-14,90.0,18631,87000000,440,0,2Z, SB,HP,2024-08-14-11.40.33.038000,S,4
182308,38,SVC,SUNVIEW,36,CB24,C/B 16X24,456,TS18,TARGET SLIDER,241,STELLA BELLA/SV,54,,FDIC,9,2024-08-14,90.0,18631,87000000,440,0,2Z, SB,HP,2024-08-14-11.40.33.038000,S,5
182311,10,SV,SUNVIEW,50,BIN,BIN-BULK ONLY,154,B1/2,BULK 1/2,38,FLAME SEEDLESS,54,,FDIC,35,2024-08-14,1.0,15023,12000000,440,0, Y,FLM,HP,2024-08-14-11.50.33.031000,S,1
182312,38,SVC,SUNVIEW,36,CB24,C/B 16X24,406,SP19,SPARKLE BAG19,277,SPARKLE/SV28-10,23,,ULLO PLACE,9,2024-08-14,.0,11358,37078183,340,7,2Z,SPK,H,2024-08-14-11.50.33.032000,S,1
